"Series","Indicator Name","Source","Source Organization","Source Note","Mean","Standard Error","Lower Bound","Upper Bound","Variance","N"
"SE.PRM.BNLG","Politics & Bureaucratic Capacity - National Learning Goals","Global Education Policy Dashboard","World Bank","Survey of Public officials. The aim of this indicator is to capture the extent to which there is a goal and/or strategy that encapsulates a desire and a path to reach higher learning outcomes. This is what ultimately drives the work of the ministry and district offices that together, with the support of other stakeholders and civil society, work towards achieving that goal.   Average score (1 (worst) , 5 (best)) on items given to public officials.",3.208364960762221,0.07423802894043889,3.061685543075337,3.355044378449105,0.005511284940961442,146
"SE.PRM.BNLG.1","Average score for National Learning Goals; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,3.208364960762221,0.07423802894043889,3.061685543075337,3.355044378449105,0.005511284940961442,146
"SE.PRM.BNLG.2","(National Learning Goals) Average score for targeting","Global Education Policy Dashboard","World Bank",NA,3.5413793103448277,0.07979002423691753,3.3837302663261193,3.699028354363536,0.0063664479677278864,145
"SE.PRM.BNLG.3","(National Learning Goals) Average score for monitoring","Global Education Policy Dashboard","World Bank",NA,3.488425925925926,0.07380281571431935,3.3426064020628408,3.6342454497890113,0.005446855607361783,144
"SE.PRM.BNLG.4","(National Learning Goals) Average score for incentives","Global Education Policy Dashboard","World Bank",NA,2.8858447488584473,0.08874251229062671,2.710507388577727,3.0611821091391676,0.007875233487652034,146
"SE.PRM.BNLG.5","(National Learning Goals) Average score for community engagement","Global Education Policy Dashboard","World Bank",NA,2.9756944444444446,0.10214854539770754,2.7738694583780865,3.1775194305108028,0.010434325326867519,144
"SE.PRM.BQBR","Politics & Bureaucratic Capacity - Characteristics of Bureaucracy","Global Education Policy Dashboard","World Bank",NA,3.4514912737204955,0.034915350361414445,3.3825055620516866,3.5204769853893043,0.0012190816908603237,146
"SE.PRM.BQBR.1","Average score for Characteristics of Bureaucracy; where a score of 1 indicates low effectiveness and 5 indicates high effectiveness","Global Education Policy Dashboard","World Bank",NA,3.4514912737204955,0.034915350361414445,3.3825055620516866,3.5204769853893043,0.0012190816908603237,146
"SE.PRM.BQBR.2","(Characteristics of Bureaucracy) average score for knowledge and skills","Global Education Policy Dashboard","World Bank",NA,2.375570776255708,0.07596909630026233,2.2254711175422286,2.525670434969187,0.0057713035926785314,146
"SE.PRM.BQBR.3","(Characteristics of Bureaucracy) average score for work environment","Global Education Policy Dashboard","World Bank",NA,3.8607305936073057,0.051832242646011696,3.7583205043682457,3.963140682846366,0.0026865813777150337,146
"SE.PRM.BQBR.4","(Characteristics of Bureaucracy) average score for merit","Global Education Policy Dashboard","World Bank",NA,3.6084474885844746,0.04855406534378267,3.5125144185312434,3.704380558637706,0.0023574972614083174,146
"SE.PRM.BQBR.5","(Characteristics of Bureaucracy) average score for motivation and attitudes","Global Education Policy Dashboard","World Bank",NA,3.594443302891933,0.05227397550972584,3.4911604383361317,3.697726167447734,0.0027325685155914167,146
"SE.PRM.CONT","Teacher Content Knowledge","Global Education Policy Dashboard","World Bank","School survey.  The fraction of teachers scoring at least 80% on the teacher content knowledge exam on mathematics and language.",11.335612063339298,2.1614537158964673,7.0643147564512905,15.606909370227305,4.671882165962646,587
"SE.PRM.CONT.1","(De Facto) Percent of teachers proficient in the subjects they teach","Global Education Policy Dashboard","World Bank",NA,11.335612063339298,2.1614537158964673,7.0643147564512905,15.606909370227305,4.671882165962646,587
"SE.PRM.CONT.1.F","(De Facto) Percent of teachers proficient in the subjects they teach - Female","Global Education Policy Dashboard","World Bank",NA,11.632602006285536,3.723787425688981,4.094188474071986,19.171015538499084,13.86659279171937,182
"SE.PRM.CONT.1.M","(De Facto) Percent of teachers proficient in the subjects they teach - Male","Global Education Policy Dashboard","World Bank",NA,11.225495524181317,2.521469209427295,6.234801653330549,16.216189395032085,6.3578069740899075,405
"SE.PRM.CONT.1.R","(De Facto) Percent of teachers proficient in the subjects they teach - Rural","Global Education Policy Dashboard","World Bank",NA,11.45595707406944,2.5919796531764843,6.3197763583203885,16.59213778981849,6.718358522480887,324
"SE.PRM.CONT.1.U","(De Facto) Percent of teachers proficient in the subjects they teach - Urban","Global Education Policy Dashboard","World Bank",NA,10.986949646049206,3.8152475675069115,3.256523780176561,18.71737551192185,14.556114001367405,263
"SE.PRM.CONT.2","(De Facto) Percent of teachers proficient in the subject of language","Global Education Policy Dashboard","World Bank",NA,13.820642140353705,2.6798303630109457,8.524969080938707,19.116315199768703,7.181490774515377,455
"SE.PRM.CONT.2.F","(De Facto) Percent of teachers proficient in the subject of language - Female","Global Education Policy Dashboard","World Bank",NA,13.028241039802063,4.104010022266659,4.720107102089207,21.33637497751492,16.842898262865187,149
"SE.PRM.CONT.2.M","(De Facto) Percent of teachers proficient in the subject of language - Male","Global Education Policy Dashboard","World Bank",NA,14.135402465651241,3.2983003885050777,7.607142088093123,20.66366284320936,10.878785452812746,306
"SE.PRM.CONT.2.R","(De Facto) Percent of teachers proficient in the subject of language - Rural","Global Education Policy Dashboard","World Bank",NA,14.11782158120848,3.2716150850654095,7.6348978866980906,20.600745275718868,10.703465264827546,250
"SE.PRM.CONT.2.U","(De Facto) Percent of teachers proficient in the subject of language - Urban","Global Education Policy Dashboard","World Bank",NA,12.928260644584826,4.292571367224079,4.23068489330084,21.625836395868813,18.426168942712,205
"SE.PRM.CONT.3","(De Facto) Percent of teachers proficient in the subject of mathematics","Global Education Policy Dashboard","World Bank",NA,2.4134849348270913,1.5580573212011954,-0.665427183938156,5.492397053592338,2.4275426161486453,132
"SE.PRM.CONT.3.F","(De Facto) Percent of teachers proficient in the subject of mathematics - Female","Global Education Policy Dashboard","World Bank",NA,5.183929924002992,5.049594094446219,-5.038438890918279,15.406298738924264,25.498400518666127,33
"SE.PRM.CONT.3.M","(De Facto) Percent of teachers proficient in the subject of mathematics - Male","Global Education Policy Dashboard","World Bank",NA,1.6279444116828712,1.3817459236113636,-1.1069178211208905,4.362806644486633,1.9092217974166203,99
"SE.PRM.CONT.3.R","(De Facto) Percent of teachers proficient in the subject of mathematics - Rural","Global Education Policy Dashboard","World Bank",NA,1.4857689312449414,1.4787761682100358,-1.444524764834667,4.41606262732455,2.186778955665956,74
"SE.PRM.CONT.3.U","(De Facto) Percent of teachers proficient in the subject of mathematics - Urban","Global Education Policy Dashboard","World Bank",NA,4.7883063854653285,3.9877415007104333,-3.291625387782539,12.868238158713197,15.902082276488299,58
"SE.PRM.EFFT","Teacher Presence","Global Education Policy Dashboard","World Bank",NA,91.34698572983166,1.3430374068273363,88.6929793004355,94.00099215922782,1.803749476137496,846
"SE.PRM.EFFT.1","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit","Global Education Policy Dashboard","World Bank",NA,87.94829268625294,1.5466210639954645,84.89198001259469,91.0046053599112,2.392036715594463,846
"SE.PRM.EFFT.1.F","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,84.58184585872701,2.88566865302583,78.7401150785578,90.42357663889621,8.327083575055909,329
"SE.PRM.EFFT.1.M","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,89.82302418257925,1.9151934862451516,86.03231979580312,93.61372856935537,3.6679660897558577,517
"SE.PRM.EFFT.1.R","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,88.91149240604065,2.057141649789392,84.83512889822377,92.98785591385753,4.231831767298222,415
"SE.PRM.EFFT.1.U","(De Facto) Percent of teachers present in their classrooms, when they are scheduled to be teaching, during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,86.01363220741551,2.189843443428965,81.57658792712603,90.450676487705,4.795414306728826,431
"SE.PRM.EFFT.2","(De Facto) Percent of teachers present in their schools during an announced visit","Global Education Policy Dashboard","World Bank",NA,91.34698572983166,1.3430374068273363,88.6929793004355,94.00099215922782,1.803749476137496,846
"SE.PRM.EFFT.2.F","(De Facto) Percent of teachers present in their schools during an announced visit - Female","Global Education Policy Dashboard","World Bank",NA,87.4615145955758,2.562842887683112,82.27331041072682,92.64971878042479,6.568163666947913,329
"SE.PRM.EFFT.2.M","(De Facto) Percent of teachers present in their schools during an announced visit - Male","Global Education Policy Dashboard","World Bank",NA,93.51075527280983,1.5982051725433326,90.3474595525398,96.67405099307986,2.5542597735442634,517
"SE.PRM.EFFT.2.R","(De Facto) Percent of teachers present in their schools during an announced visit - Rural","Global Education Policy Dashboard","World Bank",NA,92.33164862683675,1.8416570929532095,88.68228215350948,95.98101510016403,3.3917008480248665,415
"SE.PRM.EFFT.2.U","(De Facto) Percent of teachers present in their schools during an announced visit - Urban","Global Education Policy Dashboard","World Bank",NA,89.36921481412459,1.7127487296175818,85.89885624711076,92.83957338113842,2.9335082108066404,431
"SE.PRM.ILDR","Instructional Leadership","Global Education Policy Dashboard","World Bank","School survey.  Total score starts at 1 and points added are the sum  of whether a teacher has:   , Had a classroom observation in past year   - Had a discussion based on that observation that lasted longer than 10 min   - Received actionable feedback from that observation   - Teacher had a lesson plan and discussed it with another person",2.508420777100894,0.0818905207105513,2.346595077111032,2.670246477090756,0.0067060573822452325,647
"SE.PRM.ILDR.1","(De Facto) Average score for the presence and quality of instructional leadership","Global Education Policy Dashboard","World Bank",NA,2.508420777100894,0.0818905207105513,2.346595077111032,2.670246477090756,0.0067060573822452325,647
"SE.PRM.ILDR.1.F","(De Facto) Average score for the presence and quality of instructional leadership - Female","Global Education Policy Dashboard","World Bank",NA,2.8415443079145524,0.14810110794026066,2.541729289331392,3.141359326497713,0.021933938173132737,205
"SE.PRM.ILDR.1.M","(De Facto) Average score for the presence and quality of instructional leadership - Male","Global Education Policy Dashboard","World Bank",NA,2.38213803715782,0.08783300858565658,2.2082919096826474,2.555984164632992,0.007714637397208023,442
"SE.PRM.ILDR.1.R","(De Facto) Average score for the presence and quality of instructional leadership - Rural","Global Education Policy Dashboard","World Bank",NA,2.477142164745933,0.09813516319692592,2.2826807876547845,2.6716035418370816,0.009630510255687282,371
"SE.PRM.ILDR.1.U","(De Facto) Average score for the presence and quality of instructional leadership - Urban","Global Education Policy Dashboard","World Bank",NA,2.604596523477442,0.13869413943666578,2.3235755034845615,2.885617543470323,0.01923606431407729,276
"SE.PRM.ILDR.2","(De Facto) Percent of teachers reporting having had their class observed","Global Education Policy Dashboard","World Bank",NA,39.90880106269316,3.0193114535770436,33.94227178405397,45.875330341332344,9.11624165370152,647
"SE.PRM.ILDR.2.F","(De Facto) Percent of teachers reporting having had their class observed - Female","Global Education Policy Dashboard","World Bank",NA,57.548431525658515,5.904117221570177,45.5961710792597,69.50069197205733,34.85860016604154,205
"SE.PRM.ILDR.2.M","(De Facto) Percent of teachers reporting having had their class observed - Male","Global Education Policy Dashboard","World Bank",NA,33.22184964558464,3.3062551081268747,26.677844649645934,39.76585464152335,10.931322840015053,442
"SE.PRM.ILDR.2.R","(De Facto) Percent of teachers reporting having had their class observed - Rural","Global Education Policy Dashboard","World Bank",NA,36.14759596301327,3.561096129873914,29.09104625330704,43.204145672719505,12.681405646202967,371
"SE.PRM.ILDR.2.U","(De Facto) Percent of teachers reporting having had their class observed - Urban","Global Education Policy Dashboard","World Bank",NA,51.47378686295405,5.321497728738964,40.691408272956636,62.256165452951464,28.318338076973955,276
"SE.PRM.ILDR.3","(De Facto) Percent of teachers reporting that the classroom observation happened recently","Global Education Policy Dashboard","World Bank",NA,39.49333504028516,2.997185891439085,33.57052858267064,45.41614149789968,8.9831232678415045,647
"SE.PRM.ILDR.3.F","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Female","Global Education Policy Dashboard","World Bank",NA,57.548431525658515,5.904117221570177,45.5961710792597,69.50069197205733,34.85860016604154,205
"SE.PRM.ILDR.3.M","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Male","Global Education Policy Dashboard","World Bank",NA,32.6488859299492,3.2336238946690736,26.2486384506524,39.049133409246004,10.456323492174787,442
"SE.PRM.ILDR.3.R","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Rural","Global Education Policy Dashboard","World Bank",NA,35.597010628812484,3.5240945404156125,28.613782038735756,42.58023921888921,12.419242329787128,371
"SE.PRM.ILDR.3.U","(De Facto) Percent of teachers reporting that the classroom observation happened recently - Urban","Global Education Policy Dashboard","World Bank",NA,51.47378686295405,5.321497728738964,40.691408272956636,62.256165452951464,28.318338076973955,276
"SE.PRM.ILDR.4","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation for at least 10 minutes","Global Education Policy Dashboard","World Bank",NA,27.720839035153954,2.808493953290247,22.170910960878924,33.27076710942898,7.88763828566788,647
"SE.PRM.ILDR.4.F","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation for at least 10 minutes - Female","Global Education Policy Dashboard","World Bank",NA,36.36889457435289,5.734114970757521,24.760785692351114,47.97700345635467,32.88007449786553,205
"SE.PRM.ILDR.4.M","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation for at least 10 minutes - Male","Global Education Policy Dashboard","World Bank",NA,24.442475162141275,2.9850169397569095,18.534290485551796,30.350659838730753,8.910326130635704,442
"SE.PRM.ILDR.4.R","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation for at least 10 minutes - Rural","Global Education Policy Dashboard","World Bank",NA,28.376910214238688,3.3590179173517027,21.72079197279559,35.03302845568179,11.28300136908977,371
"SE.PRM.ILDR.4.U","(De Facto) Percent of teachers reporting having discussed the results of the classroom observation for at least 10 minutes - Urban","Global Education Policy Dashboard","World Bank",NA,25.703545729154467,5.018705918094704,15.534681623751393,35.872409834557544,25.187409092318806,276
"SE.PRM.ILDR.5","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes","Global Education Policy Dashboard","World Bank",NA,19.91195126272243,2.3065306417476528,15.353964179355561,24.469938346089297,5.320083601320839,647
"SE.PRM.ILDR.5.F","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Female","Global Education Policy Dashboard","World Bank",NA,25.53547540736375,5.091196390308102,15.228887147494344,35.84206366723316,25.92028068468625,205
"SE.PRM.ILDR.5.M","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Male","Global Education Policy Dashboard","World Bank",NA,17.78014737787893,2.4590763581815898,12.912946436917068,22.64734831884079,6.047056535367631,442
"SE.PRM.ILDR.5.R","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Rural","Global Education Policy Dashboard","World Bank",NA,20.415851931718763,2.570556310207095,15.322123000223268,25.509580863214257,6.607759743945515,371
"SE.PRM.ILDR.5.U","(De Facto) Percent of teachers reporting that the discussion was over 30 minutes - Urban","Global Education Policy Dashboard","World Bank",NA,18.362553150351335,5.169652782620299,7.887841645728624,28.837264654974046,26.725309892853804,276
"SE.PRM.ILDR.6","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion","Global Education Policy Dashboard","World Bank",NA,25.885364424600795,2.7164841700750633,20.517258952569815,31.253469896631774,7.379286246268405,647
"SE.PRM.ILDR.6.F","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Female","Global Education Policy Dashboard","World Bank",NA,29.194513489822892,4.9593912014069534,19.154750885138284,39.2342760945075,24.595561088592707,205
"SE.PRM.ILDR.6.M","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Male","Global Education Policy Dashboard","World Bank",NA,24.630909628760907,3.071751310495916,18.551053336741482,30.710765920780332,9.435656113533378,442
"SE.PRM.ILDR.6.R","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Rural","Global Education Policy Dashboard","World Bank",NA,26.335830008169488,3.2468981745812857,19.901884521812036,32.76977549452694,10.542347756099286,371
"SE.PRM.ILDR.6.U","(De Facto) Percent of teachers reporting that they were provided with feedback in that discussion - Urban","Global Education Policy Dashboard","World Bank",NA,24.500268972634736,4.8264973846700725,14.72085634898653,34.27968159628294,23.29507700422705,276
"SE.PRM.ILDR.7","(De Facto) Percent of teachers reporting not having lesson plans","Global Education Policy Dashboard","World Bank",NA,47.84538420845382,3.065791556623284,41.78700455267948,53.90376386422817,9.399077868662618,647
"SE.PRM.ILDR.7.F","(De Facto) Percent of teachers reporting not having lesson plans - Female","Global Education Policy Dashboard","World Bank",NA,26.517818303667536,4.749758724315906,16.902434462172454,36.13320214516261,22.56020793921506,205
"SE.PRM.ILDR.7.M","(De Facto) Percent of teachers reporting not having lesson plans - Male","Global Education Policy Dashboard","World Bank",NA,55.93038334434338,3.580027843372731,48.84450541706403,63.01626127162274,12.816599359324007,442
"SE.PRM.ILDR.7.R","(De Facto) Percent of teachers reporting not having lesson plans - Rural","Global Education Policy Dashboard","World Bank",NA,52.7152195418874,3.655707099919623,45.47119187908398,59.95924720469082,13.36419440040274,371
"SE.PRM.ILDR.7.U","(De Facto) Percent of teachers reporting not having lesson plans - Urban","Global Education Policy Dashboard","World Bank",NA,32.87157262727701,4.3774878531106305,24.001939732302777,41.74120552225125,19.162399904131117,276
"SE.PRM.ILDR.8","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher)","Global Education Policy Dashboard","World Bank",NA,44.35930131036271,3.7620070747890937,36.92511450873796,51.79348811198746,14.152697230763193,464
"SE.PRM.ILDR.8.F","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Female","Global Education Policy Dashboard","World Bank",NA,50.63338254508643,6.554001179998249,37.365500806025814,63.90126428414704,42.95493146741843,160
"SE.PRM.ILDR.8.M","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Male","Global Education Policy Dashboard","World Bank",NA,41.103078460815155,4.407681056899661,32.37904298455785,49.82711393707246,19.427652299352115,304
"SE.PRM.ILDR.8.R","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Rural","Global Education Policy Dashboard","World Bank",NA,43.99233835003301,4.716969367323218,34.64534865760469,53.339328042461325,22.2498000122656,259
"SE.PRM.ILDR.8.U","(De Facto) Percent of teachers reporting that they had discussed their lesson plans with someone else (pricinpal, pedagogical coordinator, another teacher) - Urban","Global Education Policy Dashboard","World Bank",NA,45.23285799295447,5.9550297860440615,33.16682152335815,57.29889446255079,35.46237975267198,205
"SE.PRM.IMON","Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank","School Survey.  This lever measures the extent to which there is a monitoring system in place to ensure that the inputs that must be available at the schools are in fact available at the schools. This set of questions will include three aspects:   , 1 Point. Are there standards in place to monitor blackboard and chalk, pens and pencils, basic classroom furniture, computers, textbooks, exercise books, toilets, electricity, drinking water, accessibility for those with disabilities? (partial credit available)   - 1 Point.  Are all input items (functioning blackboard, chalk, pens, pencils, textbooks, exercise books in 4th grade classrooms, basic classroom furniture, and at least one computer in the schools) being monitored? (partial credit available)   - 1 Point.  Are all infrastructure items (functioning toilets, electricity, drinking water, and accessibility for people with disabilities) being monitored? (partial credit available)   - 1 Point. Is the community involved in the monitoring?",1.8847388307436723,0.0619307365117322,1.7623628792924926,2.007114782194852,0.0038354161248855996,199
"SE.PRM.IMON.1","(De Facto) Percent of schools that report there is someone monitoring that basic inputs are available to students","Global Education Policy Dashboard","World Bank",NA,67.28049839828877,4.020358886563427,59.33621625939961,75.22478053717792,16.163285576769518,199
"SE.PRM.IMON.10","(De Jure) Number of basic infrastructure features clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.2","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,11.860332112863054,2.5689222534201654,6.784107887645808,16.9365563380803,6.5993615441173406,200
"SE.PRM.IMON.3","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic inputs","Global Education Policy Dashboard","World Bank",NA,60.46072507030238,4.105897775188297,52.34741696028559,68.57403318031916,16.85839654029621,200
"SE.PRM.IMON.4","(De Facto) Percent of schools that report there is someone monitoring that basic infrastructure is available","Global Education Policy Dashboard","World Bank",NA,25.851035936781656,3.6294994219837267,18.679097250526528,33.02297462303678,13.173266054180205,199
"SE.PRM.IMON.5","(De Facto) Percent of schools that report that parents or community members are involved in the monitoring of availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,52.40106455289108,7.600202985017071,37.38296330138466,67.4191658043975,57.76308541346239,80
"SE.PRM.IMON.6","(De Facto) Percent of schools that report that there is an inventory to monitor availability of basic infrastructure","Global Education Policy Dashboard","World Bank",NA,30.94811037407877,4.202036617156756,22.64483064544453,39.25139010271301,17.65711173192619,199
"SE.PRM.IMON.7","(De Jure) Is the responsibility of monitoring basic inputs clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.8","(De Jure) Number of basic inputs clearly articulated as needing to be monitored","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.9","(De Jure) Is the responsibility of monitoring basic infrastructure clearly articulated in the policies?","Global Education Policy Dashboard","World Bank",NA,NA,NA,NA,NA,NA,1
"SE.PRM.IMON.DF","(De Facto) Policy Lever (Inputs & Infrastructure) - Monitoring","Global Education Policy Dashboard","World Bank",NA,1.8847388307436723,0.0619307365117322,1.7623628792924926,2.007114782194852,0.0038354161248855996,199
